dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass567.jpg,white-glass,glass,True,225,225,RGB,a7f16cf656e74ba1350b5e9afdf51c5791145265fc11305bcc4394fde4272146,2782,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_374.jpg,metal,metal,True,512,384,RGB,a7f6e7ee0b6dfda49116da17608ae5d3f05a936111eef0266b6e51c702ec8132,19407,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal216.jpg,metal,metal,True,512,384,RGB,a7f6e7ee0b6dfda49116da17608ae5d3f05a936111eef0266b6e51c702ec8132,19407,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal264.jpg,metal,metal,True,512,384,RGB,a7f6e7ee0b6dfda49116da17608ae5d3f05a936111eef0266b6e51c702ec8132,19407,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_123.jpg,clothes,,False,400,533,RGB,a7fd0300437ab358534e0fb38eca1d72757114dbcf1f4e7c3d04fb49fb36dbbf,26539,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes4291.jpg,clothes,,False,400,533,RGB,a7fd0300437ab358534e0fb38eca1d72757114dbcf1f4e7c3d04fb49fb36dbbf,26539,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1877.jpg,clothes,,False,400,400,RGB,a7fed4156542d750f9a756a7d3a034d4ced01d969ba573797a9d1a2887d32a9d,38641,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes1686.jpg,clothes,,False,400,400,RGB,a7fed4156542d750f9a756a7d3a034d4ced01d969ba573797a9d1a2887d32a9d,38641,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1387.jpg,shoes,,False,300,168,RGB,a82a049773d16fd61ff3bf8b4f66860b11a9f1bc229f5297ff53b7f8c9adab68,8106,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes1723.jpg,shoes,,False,300,168,RGB,a82a049773d16fd61ff3bf8b4f66860b11a9f1bc229f5297ff53b7f8c9adab68,8106,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_313.jpg,biological,,False,300,168,RGB,a82a93eb940249a48adbd0fc71d20a3919b7a566104afdb3eb43f05d1723fb84,7289,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological311.jpg,biological,,False,300,168,RGB,a82a93eb940249a48adbd0fc71d20a3919b7a566104afdb3eb43f05d1723fb84,7289,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_116.jpg,biological,,False,259,194,RGB,a82bbbe3f3c1dd8bbef692868d2f17ee52e721297d00544fc156925b85e0cb3c,11111,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological682.jpg,biological,,False,259,194,RGB,a82bbbe3f3c1dd8bbef692868d2f17ee52e721297d00544fc156925b85e0cb3c,11111,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1735.jpg,clothes,,False,400,533,RGB,a831e182d839dd4328a01e97f778580cfc3809f753a163275d714001e2e5d144,30000,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3307.jpg,clothes,,False,400,533,RGB,a831e182d839dd4328a01e97f778580cfc3809f753a163275d714001e2e5d144,30000,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_284.jpg,trash,trash,True,318,159,RGB,a83894ac5a98812440a458af8ccd488519ae512129569ff039dc0649aed42aac,4776,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/trash/trash460.jpg,trash,trash,True,318,159,RGB,a83894ac5a98812440a458af8ccd488519ae512129569ff039dc0649aed42aac,4776,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_286.jpg,paper,paper,True,512,384,RGB,a848ab76a8047f94b61924a16727d9df39a7439c65bfe1d26e9a066e70cbcc6b,23972,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/paper/paper534.jpg,paper,paper,True,512,384,RGB,a848ab76a8047f94b61924a16727d9df39a7439c65bfe1d26e9a066e70cbcc6b,23972,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper166.jpg,paper,paper,True,512,384,RGB,a848ab76a8047f94b61924a16727d9df39a7439c65bfe1d26e9a066e70cbcc6b,23972,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_978.jpg,plastic,plastic,True,512,384,RGB,a84ac2040a83ac6ddd90622dbd63a0109896421b5819d2f5c8aee72efa8d5f35,17742,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic304.jpg,plastic,plastic,True,512,384,RGB,a84ac2040a83ac6ddd90622dbd63a0109896421b5819d2f5c8aee72efa8d5f35,17742,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic434.jpg,plastic,plastic,True,512,384,RGB,a84ac2040a83ac6ddd90622dbd63a0109896421b5819d2f5c8aee72efa8d5f35,17742,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1288.jpg,glass,glass,True,225,225,RGB,a85bb1e5037e88013bc67b57b9a6366b3a52a48d70a29e36128922a21bb8da96,2404,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass352.jpg,brown-glass,glass,True,225,225,RGB,a85bb1e5037e88013bc67b57b9a6366b3a52a48d70a29e36128922a21bb8da96,2404,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic322.jpg,plastic,plastic,True,512,384,RGB,a867799ac13e0eae93513015aa973f5f998e9bcc1a03eedd5958e171a5e56070,12868,2,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic448.jpg,plastic,plastic,True,512,384,RGB,a867799ac13e0eae93513015aa973f5f998e9bcc1a03eedd5958e171a5e56070,12868,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_542.jpg,battery,,False,200,252,RGB,a86a10a8699a4caef7f459a23f0f9fc960b476eb496b10594a50466b93ebbc8e,6218,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery106.jpg,battery,,False,200,252,RGB,a86a10a8699a4caef7f459a23f0f9fc960b476eb496b10594a50466b93ebbc8e,6218,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_405.jpg,clothes,,False,400,533,RGB,a887ad8cc5263b455967d7198b9acd3a20fa5e1e94771d0ed97806e042111e05,26897,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes108.jpg,clothes,,False,400,533,RGB,a887ad8cc5263b455967d7198b9acd3a20fa5e1e94771d0ed97806e042111e05,26897,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_580.jpg,clothes,,False,400,534,RGB,a88e9e55498a9ee82d12230231cd1ef0feb1cb6aa71618b2a03b47a49ede6cbc,21806,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes2665.jpg,clothes,,False,400,534,RGB,a88e9e55498a9ee82d12230231cd1ef0feb1cb6aa71618b2a03b47a49ede6cbc,21806,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1476.jpg,clothes,,False,533,400,RGB,a88fe3cf763718226aa56b44bddb0b9b7bf0ae9d6dde9a714775231e9420886e,25802,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3680.jpg,clothes,,False,533,400,RGB,a88fe3cf763718226aa56b44bddb0b9b7bf0ae9d6dde9a714775231e9420886e,25802,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_249.jpg,biological,,False,275,183,RGB,a890a442d20c31a598cb3189eb578317b1fb0f8ff712fe9d911fb56c6f0594b6,8496,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological908.jpg,biological,,False,275,183,RGB,a890a442d20c31a598cb3189eb578317b1fb0f8ff712fe9d911fb56c6f0594b6,8496,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_3.jpg,metal,metal,True,225,225,RGB,a892b6691e358d39266feb291936b1cea149b99ade4ff21dbacbe21734762785,3052,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal643.jpg,metal,metal,True,225,225,RGB,a892b6691e358d39266feb291936b1cea149b99ade4ff21dbacbe21734762785,3052,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_240.jpg,shoes,,False,225,225,RGB,a8946ec4785d8c32225e1d5f44f0ccc4dbdd79fec60d98a480199383e295b4ba,5823,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes563.jpg,shoes,,False,225,225,RGB,a8946ec4785d8c32225e1d5f44f0ccc4dbdd79fec60d98a480199383e295b4ba,5823,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_42.jpg,glass,glass,True,183,275,RGB,a8982d693a8b4375f3118b8aaf778b09bb400a81d754ddd8299edcee09672315,5377,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass328.jpg,green-glass,glass,True,183,275,RGB,a8982d693a8b4375f3118b8aaf778b09bb400a81d754ddd8299edcee09672315,5377,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_510.jpg,cardboard,cardboard,True,512,384,RGB,a89c0cebb6f211b3da34d56832082e6bf3a1d03d0abb8d7b043a937e37eccbe1,16889,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard249.jpg,cardboard,cardboard,True,512,384,RGB,a89c0cebb6f211b3da34d56832082e6bf3a1d03d0abb8d7b043a937e37eccbe1,16889,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard389.jpg,cardboard,cardboard,True,512,384,RGB,a89c0cebb6f211b3da34d56832082e6bf3a1d03d0abb8d7b043a937e37eccbe1,16889,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_431.jpg,trash,trash,True,194,259,RGB,a8a67ec89d7413a7a8206bf9c3c6df6002499d7271ecdbd4b73f49c32bf604c8,6679,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/trash/trash5.jpg,trash,trash,True,194,259,RGB,a8a67ec89d7413a7a8206bf9c3c6df6002499d7271ecdbd4b73f49c32bf604c8,6679,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_297.jpg,plastic,plastic,True,512,384,RGB,a8aafb65c4580c1f9f63280dab07f94791a7469edb7452d6fbbcb3b0ae0f7be6,7796,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic521.jpg,plastic,plastic,True,512,384,RGB,a8aafb65c4580c1f9f63280dab07f94791a7469edb7452d6fbbcb3b0ae0f7be6,7796,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic118.jpg,plastic,plastic,True,512,384,RGB,a8aafb65c4580c1f9f63280dab07f94791a7469edb7452d6fbbcb3b0ae0f7be6,7796,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_682.jpg,clothes,,False,400,533,RGB,a8ab1cd79568da77879d2282bf42b85c2f895990b6fa80b3b5f40bbbb6f91b1d,21172,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes767.jpg,clothes,,False,400,533,RGB,a8ab1cd79568da77879d2282bf42b85c2f895990b6fa80b3b5f40bbbb6f91b1d,21172,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_756.jpg,metal,metal,True,512,384,RGB,a8b26c9d5dd89b4c3f22424dc73dcca70b437d000121d4b1e69983fa214d1467,7209,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal78.jpg,metal,metal,True,512,384,RGB,a8b26c9d5dd89b4c3f22424dc73dcca70b437d000121d4b1e69983fa214d1467,7209,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal152.jpg,metal,metal,True,512,384,RGB,a8b26c9d5dd89b4c3f22424dc73dcca70b437d000121d4b1e69983fa214d1467,7209,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_7.jpg,battery,,False,225,225,RGB,a8bd94a480afef87bbc6c8e00215bdabaaaf5aaab78c74714fe6d15234af8665,2751,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery650.jpg,battery,,False,225,225,RGB,a8bd94a480afef87bbc6c8e00215bdabaaaf5aaab78c74714fe6d15234af8665,2751,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_710.jpg,clothes,,False,400,533,RGB,a8c1a5442176d263393c1eb06aba7c71a645de2830b4e36c7bc59d91049adb67,24126,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes1883.jpg,clothes,,False,400,533,RGB,a8c1a5442176d263393c1eb06aba7c71a645de2830b4e36c7bc59d91049adb67,24126,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_9.jpg,metal,metal,True,512,384,RGB,a8c75d9475f6d0dd16a6f68c800d37d8910e74f23240d0510e47532239027714,9264,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal260.jpg,metal,metal,True,512,384,RGB,a8c75d9475f6d0dd16a6f68c800d37d8910e74f23240d0510e47532239027714,9264,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal3.jpg,metal,metal,True,512,384,RGB,a8c75d9475f6d0dd16a6f68c800d37d8910e74f23240d0510e47532239027714,9264,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_944.jpg,clothes,,False,534,400,RGB,a8d114445b0eec1a3686e8ad44a7cb17f60f5ae2e876f740db27ce8b24f1beb5,22564,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes4660.jpg,clothes,,False,534,400,RGB,a8d114445b0eec1a3686e8ad44a7cb17f60f5ae2e876f740db27ce8b24f1beb5,22564,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1545.jpg,clothes,,False,400,533,RGB,a8d90d9f0395deb11cfa22fb89bd848960001f51bc10c20bc06a133d005ba2c3,18536,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes4654.jpg,clothes,,False,400,533,RGB,a8d90d9f0395deb11cfa22fb89bd848960001f51bc10c20bc06a133d005ba2c3,18536,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1371.jpg,plastic,plastic,True,225,225,RGB,a8da1d0bb58ce3d72f42c7ef2812cd6d8af1bda04a07618b56a37be2ec7cf5ac,11204,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic774.jpg,plastic,plastic,True,225,225,RGB,a8da1d0bb58ce3d72f42c7ef2812cd6d8af1bda04a07618b56a37be2ec7cf5ac,11204,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1001.jpg,clothes,,False,400,533,RGB,a8dc971441bb27cb70b37b5a4705e0d293d7b8b1e49e39a514899972e97ceb49,21216,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes10.jpg,clothes,,False,400,533,RGB,a8dc971441bb27cb70b37b5a4705e0d293d7b8b1e49e39a514899972e97ceb49,21216,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_484.jpg,biological,,False,259,194,RGB,a8e1eff5c5f322ffd0f86c8a848830dfabc49e201cc97869bd53c966f48e3999,9573,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological48.jpg,biological,,False,259,194,RGB,a8e1eff5c5f322ffd0f86c8a848830dfabc49e201cc97869bd53c966f48e3999,9573,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_575.jpg,glass,glass,True,259,194,RGB,a8e8984531d607b8066d39fb1b84d55e28aaf8314daf9990f3ae6f7b2dd58754,2839,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass110.jpg,green-glass,glass,True,259,194,RGB,a8e8984531d607b8066d39fb1b84d55e28aaf8314daf9990f3ae6f7b2dd58754,2839,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_26.jpg,shoes,,False,274,184,RGB,a8ee6b0acc54927795d208f053e27e65b897cbe810c5e994fbcdbdbb131ac107,6248,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes219.jpg,shoes,,False,274,184,RGB,a8ee6b0acc54927795d208f053e27e65b897cbe810c5e994fbcdbdbb131ac107,6248,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_178.jpg,biological,,False,275,183,RGB,a8f0704ef300738d5262d0e4db7bf490cc5eeb9e8b49c057c9ffa6b93e398847,11227,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological726.jpg,biological,,False,275,183,RGB,a8f0704ef300738d5262d0e4db7bf490cc5eeb9e8b49c057c9ffa6b93e398847,11227,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_958.jpg,clothes,,False,400,533,RGB,a8f2d0326b26759b9dcb9927d19b66331d871f80b2835d4e7e4713f3fb6e57fd,60653,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes4630.jpg,clothes,,False,400,533,RGB,a8f2d0326b26759b9dcb9927d19b66331d871f80b2835d4e7e4713f3fb6e57fd,60653,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1477.jpg,glass,glass,True,512,384,RGB,a8f78387c605a6fb821a5eafa75cad13a1e52d1c61d55f38a399972cc8805ade,10661,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass232.jpg,brown-glass,glass,True,512,384,RGB,a8f78387c605a6fb821a5eafa75cad13a1e52d1c61d55f38a399972cc8805ade,10661,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass394.jpg,glass,glass,True,512,384,RGB,a8f78387c605a6fb821a5eafa75cad13a1e52d1c61d55f38a399972cc8805ade,10661,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1060.jpg,plastic,plastic,True,235,214,RGB,a8fa8b80529a9854f2cdec5440c63e12dd78c3596dd9b9ad60ba666b20fb973c,5835,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic685.jpg,plastic,plastic,True,235,214,RGB,a8fa8b80529a9854f2cdec5440c63e12dd78c3596dd9b9ad60ba666b20fb973c,5835,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_380.jpg,plastic,plastic,True,512,384,RGB,a9000094b5f3fd0ad35c9126cad270a62011c3135f6e55bcc68f19e9356946fc,19593,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic277.jpg,plastic,plastic,True,512,384,RGB,a9000094b5f3fd0ad35c9126cad270a62011c3135f6e55bcc68f19e9356946fc,19593,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic417.jpg,plastic,plastic,True,512,384,RGB,a9000094b5f3fd0ad35c9126cad270a62011c3135f6e55bcc68f19e9356946fc,19593,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_987.jpg,clothes,,False,400,533,RGB,a901b4ab39b4c24f0691346176e6cd21e2a049a7604e0ce00f09a9fb9d07885e,22703,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes5310.jpg,clothes,,False,400,533,RGB,a901b4ab39b4c24f0691346176e6cd21e2a049a7604e0ce00f09a9fb9d07885e,22703,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1392.jpg,shoes,,False,400,534,RGB,a908f065d4ef5d922a95e957257e6683259bc6a89fc60008781d57f46e839cbe,19754,2,True,False,0,False
